sample,mae,sam,psnr,ssim
ROIs1868_summer_s2_100_p124,0.0053611560724675655,0.06946825236082077,41.60758590698242,0.9712344408035278
ROIs1970_fall_s2_109_p325,0.07562430948019028,0.6955556869506836,20.676828384399414,0.56458979845047
ROIs1970_fall_s2_107_p281,0.012347404845058918,0.07624873518943787,34.65962600708008,0.9171741604804993
ROIs2017_winter_s2_146_p52,0.01433621160686016,0.07336296141147614,33.74290084838867,0.9147650003433228
ROIs1970_fall_s2_134_p610,0.008888526819646358,0.08100153505802155,37.50837707519531,0.9436647295951843
ROIs1158_spring_s2_101_p230,0.025337522849440575,0.09133616089820862,27.809141159057617,0.7708135843276978
ROIs1158_spring_s2_147_p150,0.021606676280498505,0.09633560478687286,29.431825637817383,0.8193044066429138
ROIs1158_spring_s2_106_p357,0.02186494506895542,0.07954417169094086,29.90802574157715,0.8617268204689026
ROIs1970_fall_s2_6_p305,0.017454078420996666,0.11779789626598358,30.81440544128418,0.8873410224914551
ROIs1868_summer_s2_132_p416,0.02236395888030529,0.09528052806854248,28.340579986572266,0.815514862537384
ROIs1868_summer_s2_132_p233,0.012225568294525146,0.043469227850437164,34.18678665161133,0.9461222290992737
ROIs1970_fall_s2_41_p271,0.014459656551480293,0.10933470726013184,33.057655334472656,0.8593674302101135
ROIs1970_fall_s2_104_p506,0.011588403955101967,0.07918523252010345,34.740211486816406,0.9183128476142883
ROIs1970_fall_s2_114_p772,0.01794588565826416,0.12045015394687653,31.098899841308594,0.84889817237854
ROIs2017_winter_s2_62_p510,0.013706897385418415,0.06931597739458084,33.218788146972656,0.9299339056015015
ROIs1868_summer_s2_115_p720,0.03368939831852913,0.08596359938383102,26.375518798828125,0.7831006050109863
ROIs1868_summer_s2_36_p255,0.04905356094241142,0.07058341801166534,24.419519424438477,0.9156728982925415
ROIs1158_spring_s2_121_p694,0.016035940498113632,0.07653450965881348,31.4818172454834,0.8886590003967285
ROIs1158_spring_s2_40_p767,0.024090955033898354,0.11940322816371918,28.77545738220215,0.8255594968795776
ROIs2017_winter_s2_75_p636,0.026290511712431908,0.04207389056682587,28.96223258972168,0.8917477130889893
ROIs1970_fall_s2_77_p341,0.009780792519450188,0.05357217788696289,37.532745361328125,0.9649838805198669
ROIs1158_spring_s2_101_p790,0.021783385425806046,0.14173677563667297,28.793489456176758,0.8113868832588196
ROIs1868_summer_s2_86_p80,0.00929153710603714,0.04597317427396774,36.02616500854492,0.9304946660995483
ROIs1158_spring_s2_109_p346,0.02575240097939968,0.1224784106016159,28.220565795898438,0.8796206712722778
ROIs1868_summer_s2_132_p702,0.015019037760794163,0.05012453347444534,32.210479736328125,0.9057312607765198
ROIs1158_spring_s2_97_p330,0.014064159244298935,0.06916085630655289,33.589664459228516,0.8671578764915466
ROIs1970_fall_s2_116_p416,0.017694180831313133,0.08401535451412201,31.106639862060547,0.8550175428390503
ROIs1868_summer_s2_102_p583,0.024777282029390335,0.12105393409729004,28.394304275512695,0.8194147348403931
ROIs2017_winter_s2_25_p838,0.012080850079655647,0.030562449246644974,35.28194808959961,0.9722403883934021
ROIs2017_winter_s2_107_p219,0.010261577554047108,0.07680307328701019,37.05746841430664,0.9378182888031006
ROIs1158_spring_s2_31_p820,0.007304500322788954,0.043165355920791626,38.974205017089844,0.950084924697876
ROIs1158_spring_s2_100_p204,0.015790140256285667,0.09666323661804199,32.8552360534668,0.8859533667564392
ROIs1970_fall_s2_136_p241,0.011960660107433796,0.07142315804958344,35.68093490600586,0.9131094217300415
ROIs1868_summer_s2_143_p440,0.015575507655739784,0.07778570055961609,32.31401062011719,0.8844345211982727
ROIs2017_winter_s2_75_p272,0.011847070418298244,0.025258686393499374,35.52219009399414,0.952575147151947
ROIs2017_winter_s2_42_p345,0.016319066286087036,0.07604989409446716,31.73212432861328,0.8691717386245728
ROIs1158_spring_s2_101_p482,0.023333149030804634,0.09619390964508057,28.767324447631836,0.8028435111045837
ROIs1868_summer_s2_15_p426,0.014842728152871132,0.10714954137802124,32.844512939453125,0.907267689704895
ROIs1970_fall_s2_120_p360,0.0213480144739151,0.13028696179389954,29.500791549682617,0.7338491082191467
ROIs1158_spring_s2_109_p434,0.029299186542630196,0.14042192697525024,26.412811279296875,0.8253461122512817
ROIs1970_fall_s2_85_p631,0.015508412383496761,0.056855201721191406,33.22654724121094,0.9056494832038879
ROIs1158_spring_s2_126_p378,0.03130012005567551,0.11309824883937836,25.95003318786621,0.8188475370407104
ROIs1158_spring_s2_1_p459,0.008833145722746849,0.09145151078701019,37.3168830871582,0.9415289163589478
ROIs1970_fall_s2_27_p110,0.011551368981599808,0.09049557149410248,34.421016693115234,0.9300627112388611
ROIs2017_winter_s2_135_p397,0.03312422335147858,0.12043506652116776,25.9666690826416,0.7063773274421692
ROIs2017_winter_s2_55_p101,0.016554906964302063,0.07030870020389557,32.552734375,0.9213852882385254
ROIs1158_spring_s2_6_p394,0.014872047118842602,0.055801961570978165,33.66680145263672,0.9410255551338196
ROIs2017_winter_s2_146_p781,0.011555557139217854,0.06649693846702576,35.03818893432617,0.9338054060935974
ROIs1970_fall_s2_91_p626,0.01780019886791706,0.07911713421344757,30.992969512939453,0.8736703395843506
ROIs1158_spring_s2_123_p179,0.013700809329748154,0.09679906070232391,33.79402542114258,0.9107329845428467
ROIs1158_spring_s2_26_p679,0.40628325939178467,0.5107579231262207,6.671727180480957,0.2790551781654358
ROIs1868_summer_s2_119_p718,0.019795766100287437,0.09195601940155029,30.541732788085938,0.8360884189605713
ROIs2017_winter_s2_108_p516,0.009347272105515003,0.06902392208576202,37.24224090576172,0.9350160956382751
ROIs1970_fall_s2_27_p898,0.023062024265527725,0.18597066402435303,28.549373626708984,0.8387715816497803
ROIs1970_fall_s2_41_p678,0.0071787904016673565,0.10730361938476562,37.08108139038086,0.9361441135406494
ROIs1868_summer_s2_76_p284,0.0019206478027626872,0.05095118656754494,51.86652374267578,0.9895977973937988
ROIs1970_fall_s2_107_p69,0.01337459310889244,0.0822509229183197,32.351318359375,0.9193631410598755
ROIs1970_fall_s2_91_p374,0.015311270020902157,0.07993340492248535,32.54013442993164,0.9049477577209473
ROIs1868_summer_s2_17_p256,0.023486394435167313,0.09817172586917877,29.09080696105957,0.8543384671211243
ROIs1970_fall_s2_100_p329,0.021896161139011383,0.12997514009475708,29.3351993560791,0.8191059827804565
ROIs1158_spring_s2_45_p144,0.013386357575654984,0.045267701148986816,34.19506072998047,0.9363330602645874
ROIs1970_fall_s2_1_p736,0.015445973724126816,0.05844942852854729,34.23159408569336,0.9314024448394775
ROIs1868_summer_s2_76_p776,0.030899599194526672,0.23233379423618317,28.274110794067383,0.7882804870605469
ROIs1868_summer_s2_123_p346,0.0124591663479805,0.07526929676532745,34.897090911865234,0.9430668354034424
ROIs1868_summer_s2_123_p367,0.012953011319041252,0.06510889530181885,34.37199783325195,0.9271999597549438
ROIs1970_fall_s2_39_p758,0.015473978593945503,0.07936012744903564,32.58799362182617,0.953917920589447
ROIs1158_spring_s2_1_p620,0.022169265896081924,0.08586980402469635,29.651710510253906,0.8216445446014404
ROIs1158_spring_s2_134_p337,0.021009095013141632,0.10960227251052856,29.920574188232422,0.8915258646011353
ROIs1868_summer_s2_119_p500,0.022335980087518692,0.08169709146022797,29.90787696838379,0.8503922820091248
ROIs1970_fall_s2_136_p760,0.01609809510409832,0.08859936892986298,32.2536735534668,0.9134030938148499
ROIs1868_summer_s2_31_p312,0.018537579104304314,0.07570483535528183,30.46990203857422,0.8538473844528198
ROIs2017_winter_s2_104_p513,0.016977090388536453,0.12073676288127899,31.210081100463867,0.8864213824272156
ROIs2017_winter_s2_146_p231,0.027160556986927986,0.1307990700006485,28.359037399291992,0.820925235748291
ROIs1868_summer_s2_73_p602,0.020000891759991646,0.05574750900268555,30.179790496826172,0.937690019607544
ROIs1868_summer_s2_86_p56,0.007608302868902683,0.037561461329460144,38.08026885986328,0.9436150193214417
ROIs1158_spring_s2_15_p760,0.017436042428016663,0.09106431901454926,31.59161376953125,0.8513627648353577
ROIs1158_spring_s2_45_p548,0.011498617008328438,0.047012459486722946,35.16667175292969,0.9288395047187805
ROIs2017_winter_s2_47_p544,0.01049366407096386,0.03959634155035019,36.71782684326172,0.9676865935325623
ROIs1970_fall_s2_33_p314,0.023782258853316307,0.0893726572394371,28.60491180419922,0.8790170550346375
ROIs1970_fall_s2_83_p152,0.05171385034918785,0.07175616919994354,23.403186798095703,0.8071652054786682
ROIs1868_summer_s2_120_p123,0.009849856607615948,0.07236295193433762,35.9947509765625,0.9352571964263916
ROIs2017_winter_s2_108_p249,0.01028582826256752,0.06501320004463196,37.013336181640625,0.9500594139099121
ROIs1970_fall_s2_114_p614,0.012951408512890339,0.10968329012393951,34.1333122253418,0.8967974781990051
ROIs1970_fall_s2_116_p402,0.023414168506860733,0.12050033360719681,29.218820571899414,0.7587475776672363
ROIs2017_winter_s2_108_p669,0.007890244945883751,0.08128945529460907,35.644657135009766,0.9222715497016907
ROIs1970_fall_s2_22_p836,0.010332885198295116,0.0826943889260292,35.280982971191406,0.9124153256416321
ROIs1970_fall_s2_144_p215,0.02397020347416401,0.1534285545349121,28.81782341003418,0.7541159391403198
ROIs1970_fall_s2_64_p215,0.01615271158516407,0.06405927240848541,32.5905876159668,0.9248949289321899
ROIs1868_summer_s2_147_p604,0.023408740758895874,0.11492620408535004,28.28502655029297,0.8255010843276978
ROIs1158_spring_s2_39_p465,0.015153536573052406,0.0853470042347908,32.19550704956055,0.8926784992218018
ROIs1970_fall_s2_77_p818,0.014188372530043125,0.04372817277908325,34.27727508544922,0.9443055391311646
ROIs1158_spring_s2_106_p92,0.014179844409227371,0.058032646775245667,33.9834098815918,0.9208425879478455
ROIs1868_summer_s2_146_p122,0.01677227020263672,0.07600538432598114,31.521934509277344,0.9337548017501831
ROIs1158_spring_s2_101_p539,0.024431930854916573,0.10418465733528137,28.725160598754883,0.768879771232605
ROIs1970_fall_s2_28_p798,0.014447790570557117,0.05781526863574982,33.31357955932617,0.9247284531593323
ROIs1970_fall_s2_35_p759,0.008350665681064129,0.06044859066605568,37.598018646240234,0.956417441368103
ROIs1970_fall_s2_135_p834,0.026135122403502464,0.1811160445213318,28.066556930541992,0.7541812062263489
ROIs2017_winter_s2_146_p553,0.010761873796582222,0.06517018377780914,35.848487854003906,0.9342679381370544
ROIs1970_fall_s2_110_p383,0.014921427704393864,0.08486958593130112,32.99861526489258,0.8870152235031128
ROIs1970_fall_s2_125_p561,0.009346636943519115,0.06426669657230377,37.174766540527344,0.9434232115745544
ROIs1868_summer_s2_114_p211,0.02291957475244999,0.08151008933782578,28.644243240356445,0.840009868144989
ROIs1970_fall_s2_39_p588,0.01046627014875412,0.05844482034444809,35.43000793457031,0.9492725133895874
ROIs1158_spring_s2_120_p352,0.019188210368156433,0.07564257085323334,30.67479705810547,0.8813250660896301
ROIs1970_fall_s2_142_p822,0.0168063435703516,0.11955811828374863,31.857173919677734,0.8341079354286194
ROIs1970_fall_s2_6_p508,0.01911007985472679,0.09907291829586029,30.567598342895508,0.8899904489517212
ROIs2017_winter_s2_62_p679,0.01584727317094803,0.08718562126159668,31.70241355895996,0.8970164656639099
ROIs2017_winter_s2_104_p549,0.015160730108618736,0.08723416924476624,33.08373260498047,0.8964661955833435
ROIs1158_spring_s2_100_p61,0.018081361427903175,0.11050233244895935,31.798381805419922,0.8766290545463562
ROIs1868_summer_s2_11_p595,0.007007848471403122,0.03383452445268631,38.90584945678711,0.9630881547927856
ROIs1868_summer_s2_127_p480,0.029937822371721268,0.032956812530756,28.143075942993164,0.8386892676353455
ROIs1158_spring_s2_115_p701,0.010752393864095211,0.08768969029188156,36.23501205444336,0.9345008134841919
ROIs1158_spring_s2_117_p88,0.012987141497433186,0.05875489488244057,34.436283111572266,0.9262251257896423
ROIs1970_fall_s2_142_p809,0.011346818879246712,0.09830428659915924,34.74952697753906,0.9229998588562012
ROIs1868_summer_s2_25_p571,0.01099604181945324,0.06218327209353447,35.16386413574219,0.94045490026474
ROIs2017_winter_s2_64_p123,0.015223858878016472,0.07466233521699905,32.89737319946289,0.9085397124290466
ROIs1868_summer_s2_76_p486,0.001847479259595275,0.048290032893419266,51.87460708618164,0.9921335577964783
ROIs1970_fall_s2_30_p358,0.009789600968360901,0.0698988139629364,37.66215515136719,0.947030246257782
ROIs1970_fall_s2_149_p527,0.018660489469766617,0.11047953367233276,31.146282196044922,0.8658726215362549
ROIs1970_fall_s2_41_p101,0.016659561544656754,0.1482098400592804,31.20056915283203,0.8351867198944092
ROIs1970_fall_s2_149_p660,0.016982426866889,0.10266220569610596,31.024442672729492,0.8865618705749512
ROIs1868_summer_s2_140_p130,0.016684338450431824,0.0717916488647461,31.546417236328125,0.8886545300483704
ROIs1970_fall_s2_71_p90,0.010684335604310036,0.07492706179618835,35.895076751708984,0.9446491599082947
ROIs1970_fall_s2_120_p767,0.023518631234765053,0.14562636613845825,28.9453067779541,0.6908784508705139
ROIs1970_fall_s2_100_p452,0.022918637841939926,0.11925304681062698,28.838144302368164,0.7883172631263733
ROIs1158_spring_s2_77_p213,0.01849948801100254,0.06891823559999466,31.560705184936523,0.893478274345398
ROIs1868_summer_s2_86_p658,0.013132985681295395,0.05084343999624252,34.68346405029297,0.9667191505432129
ROIs1868_summer_s2_140_p803,0.019415535032749176,0.09861166030168533,30.015851974487305,0.8377248048782349
ROIs1868_summer_s2_121_p707,0.014684856869280338,0.06475254148244858,32.74561309814453,0.9064154028892517
ROIs1158_spring_s2_75_p409,0.009856862016022205,0.07204723358154297,36.67182540893555,0.9437758922576904
ROIs1158_spring_s2_31_p652,0.006433197297155857,0.0380840077996254,39.83162307739258,0.9513498544692993
ROIs1158_spring_s2_142_p570,0.022518277168273926,0.1035146713256836,29.40054702758789,0.8410024046897888
ROIs1970_fall_s2_3_p822,0.018924573436379433,0.08169366419315338,31.235544204711914,0.870133638381958
ROIs2017_winter_s2_112_p492,0.010217403061687946,0.0759824886918068,35.94233322143555,0.9188344478607178
ROIs1158_spring_s2_40_p273,0.020743820816278458,0.11593280732631683,30.3674373626709,0.8397391438484192
ROIs1158_spring_s2_66_p562,0.01834172010421753,0.051662761718034744,31.724266052246094,0.9512318968772888
ROIs1970_fall_s2_119_p149,0.016521694138646126,0.09333664178848267,30.8565731048584,0.8995025157928467
ROIs1158_spring_s2_128_p762,0.017890941351652145,0.07167234271764755,30.561796188354492,0.9038583040237427
ROIs1868_summer_s2_31_p554,0.05966811254620552,0.439153790473938,23.271818161010742,0.6780833005905151
ROIs1970_fall_s2_82_p277,0.018602702766656876,0.0920286625623703,31.143417358398438,0.8820046782493591
ROIs1868_summer_s2_40_p405,0.00902595091611147,0.06719277054071426,37.57447052001953,0.9592785835266113
ROIs2017_winter_s2_21_p568,0.038791753351688385,0.27078744769096375,25.099348068237305,0.8552981019020081
ROIs1158_spring_s2_9_p235,0.013350645080208778,0.054470762610435486,33.38372802734375,0.8985748887062073
ROIs1970_fall_s2_105_p388,0.025047816336154938,0.1485479176044464,27.574539184570312,0.7303876876831055
ROIs1970_fall_s2_116_p763,0.014266070909798145,0.09244155883789062,32.817955017089844,0.8925800919532776
ROIs1970_fall_s2_110_p57,0.03510038182139397,0.2762429416179657,26.463491439819336,0.8146828413009644
ROIs1970_fall_s2_148_p440,0.0168550256639719,0.11514799296855927,31.425289154052734,0.822846531867981
ROIs1868_summer_s2_42_p242,0.015431934036314487,0.04279695451259613,34.0470085144043,0.9345895648002625
ROIs1868_summer_s2_47_p131,0.01688123494386673,0.08092628419399261,32.224151611328125,0.8878907561302185
ROIs1868_summer_s2_132_p74,0.011734813451766968,0.07203048467636108,34.69032287597656,0.92624831199646
ROIs1868_summer_s2_147_p689,0.025141069665551186,0.11712220311164856,27.91929817199707,0.8142839670181274
ROIs1970_fall_s2_88_p786,0.029720908030867577,0.11943023651838303,27.014230728149414,0.6772729754447937
ROIs1970_fall_s2_22_p431,0.016856342554092407,0.10310382395982742,31.723112106323242,0.8335144519805908
ROIs1868_summer_s2_25_p592,0.01430863793939352,0.08759409189224243,32.04253005981445,0.9194766879081726
ROIs1868_summer_s2_137_p813,0.02636987715959549,0.10132526606321335,28.981496810913086,0.8958364129066467
ROIs1868_summer_s2_143_p737,0.01639944687485695,0.07017646729946136,32.51907730102539,0.8825104832649231
ROIs1970_fall_s2_41_p475,0.015493189916014671,0.11700234562158585,32.451663970947266,0.8441252112388611
ROIs1970_fall_s2_14_p392,0.009021853096783161,0.08024183660745621,37.587730407714844,0.9402371048927307
ROIs1868_summer_s2_124_p728,0.011372627690434456,0.2017354667186737,37.647247314453125,0.9034523963928223
ROIs1868_summer_s2_127_p246,0.01824849657714367,0.03483312204480171,32.034061431884766,0.8928946256637573
ROIs1158_spring_s2_128_p62,0.027324669063091278,0.11760799586772919,27.356935501098633,0.8168784379959106
ROIs1970_fall_s2_139_p658,0.016050642356276512,0.09266397356987,32.72541427612305,0.8632165193557739
ROIs1158_spring_s2_113_p541,0.018698830157518387,0.09949340671300888,30.73615264892578,0.8135542273521423
ROIs1158_spring_s2_109_p405,0.03429056331515312,0.170545756816864,25.37452507019043,0.835928201675415
ROIs1970_fall_s2_122_p316,0.008716856129467487,0.11057973653078079,40.09437561035156,0.9413084387779236
ROIs1158_spring_s2_126_p681,0.015924928709864616,0.09015156328678131,32.33268356323242,0.8926256895065308
ROIs1970_fall_s2_105_p459,0.017122969031333923,0.11109884828329086,31.375503540039062,0.8279598355293274
ROIs1970_fall_s2_22_p195,0.012862663716077805,0.07871238887310028,33.621360778808594,0.8884594440460205
ROIs1868_summer_s2_100_p827,0.01914260722696781,0.08248123526573181,30.774290084838867,0.869195282459259
ROIs1970_fall_s2_33_p428,0.04066488891839981,0.11075861752033234,24.634790420532227,0.8048275709152222
ROIs2017_winter_s2_81_p229,0.017583316192030907,0.05503354221582413,31.764678955078125,0.9346172213554382
ROIs2017_winter_s2_104_p551,0.020321406424045563,0.09703773260116577,28.532386779785156,0.8930375576019287
ROIs1158_spring_s2_123_p762,0.017509065568447113,0.09438419342041016,31.187515258789062,0.88334059715271
ROIs1158_spring_s2_141_p252,0.023114977404475212,0.12878942489624023,29.052133560180664,0.8792223334312439
ROIs1868_summer_s2_7_p564,0.011828605085611343,0.058280643075704575,34.0299072265625,0.9282630681991577
ROIs1868_summer_s2_119_p314,0.019043834879994392,0.12114523351192474,31.304636001586914,0.8766344785690308
ROIs1970_fall_s2_57_p409,0.008802860043942928,0.048086389899253845,38.4645881652832,0.9504438042640686
ROIs1868_summer_s2_7_p652,0.018149156123399734,0.08880209922790527,30.702016830444336,0.8552094101905823
ROIs2017_winter_s2_64_p207,0.01411248929798603,0.0711868479847908,33.400238037109375,0.9473389983177185
ROIs1970_fall_s2_19_p775,0.014017511159181595,0.07072824239730835,33.665008544921875,0.9062092304229736
ROIs1970_fall_s2_128_p802,0.023583106696605682,0.09288886934518814,29.525527954101562,0.85560142993927
ROIs1868_summer_s2_17_p88,0.02513909712433815,0.10957155376672745,28.177579879760742,0.8237026929855347
ROIs1158_spring_s2_31_p69,0.008084701374173164,0.04701061546802521,37.96596908569336,0.946323573589325
ROIs1868_summer_s2_72_p788,0.011362510733306408,0.04162739962339401,35.98560333251953,0.9583882689476013
ROIs2017_winter_s2_107_p309,0.015319697558879852,0.08470424264669418,33.712921142578125,0.9099928140640259
ROIs1970_fall_s2_3_p222,0.014002672396600246,0.09233379364013672,33.671512603759766,0.9033411145210266
ROIs1970_fall_s2_27_p174,0.006249707657843828,0.09365519881248474,39.515079498291016,0.952775239944458
ROIs2017_winter_s2_64_p443,0.011865295469760895,0.06884869188070297,34.964317321777344,0.9455097317695618
ROIs1970_fall_s2_37_p460,0.011399083770811558,0.06961805373430252,35.48073196411133,0.9293393492698669
ROIs1970_fall_s2_57_p558,0.01596410945057869,0.07177504897117615,32.90041732788086,0.8869162797927856
ROIs1158_spring_s2_58_p651,0.007711272221058607,0.040298473089933395,38.605228424072266,0.9608874917030334
ROIs1868_summer_s2_127_p207,0.03191154822707176,0.03781002387404442,27.686866760253906,0.915971040725708
ROIs1868_summer_s2_73_p790,0.01601458713412285,0.06588757783174515,33.180049896240234,0.9499406218528748
ROIs1970_fall_s2_41_p199,0.007715072017163038,0.09403295069932938,36.63195037841797,0.9354774951934814
ROIs1868_summer_s2_124_p760,0.006433139089494944,0.12122224271297455,42.123435974121094,0.9579998254776001
ROIs1868_summer_s2_25_p360,0.016014831140637398,0.07969532907009125,32.22307205200195,0.9011010527610779
ROIs1868_summer_s2_102_p412,0.0169694721698761,0.07216782867908478,32.008331298828125,0.8866593837738037
ROIs1970_fall_s2_114_p413,0.017178485170006752,0.10717794299125671,31.7216739654541,0.8580446839332581
ROIs1158_spring_s2_100_p103,0.0202341228723526,0.10672435164451599,30.70718765258789,0.8219609260559082
ROIs1158_spring_s2_128_p292,0.016863593831658363,0.06841711699962616,31.455413818359375,0.9037840962409973
ROIs1970_fall_s2_1_p615,0.022550055757164955,0.06415048986673355,30.05631446838379,0.9245238304138184
ROIs2017_winter_s2_47_p421,0.021569885313510895,0.07323695719242096,30.017757415771484,0.9177415370941162
ROIs1158_spring_s2_21_p207,0.016498802229762077,0.10620169341564178,32.66486358642578,0.9092947244644165
ROIs2017_winter_s2_59_p110,0.010452179238200188,0.06940221786499023,35.729217529296875,0.9247502088546753
ROIs1158_spring_s2_145_p526,0.01694061979651451,0.05661606043577194,31.5086669921875,0.9052548408508301
ROIs1158_spring_s2_132_p805,0.017515338957309723,0.10119147598743439,31.469688415527344,0.8677361011505127
ROIs1158_spring_s2_120_p694,0.022228078916668892,0.09976044297218323,28.429903030395508,0.8832002878189087
ROIs1158_spring_s2_1_p258,0.03212498500943184,0.09711912274360657,26.812210083007812,0.7665162086486816
ROIs2017_winter_s2_63_p293,0.01920030452311039,0.07814996689558029,30.39682960510254,0.8860780596733093
ROIs1158_spring_s2_134_p726,0.030075235292315483,0.10220182687044144,27.002952575683594,0.9033381938934326
ROIs1970_fall_s2_141_p935,0.013939506374299526,0.06672309339046478,33.253482818603516,0.9265618324279785
ROIs1970_fall_s2_141_p304,0.012685335241258144,0.07668079435825348,34.21229934692383,0.9356120824813843
ROIs1868_summer_s2_40_p791,0.009021942503750324,0.054868411272764206,36.96601104736328,0.9573060274124146
ROIs1868_summer_s2_125_p308,0.0265414547175169,0.12886065244674683,27.220827102661133,0.7525720000267029
ROIs1158_spring_s2_77_p177,0.024648819118738174,0.09125380218029022,28.498563766479492,0.8354633450508118
ROIs1970_fall_s2_148_p737,0.024742865934967995,0.3472411036491394,30.896915435791016,0.7420334815979004
ROIs2017_winter_s2_68_p367,0.011975029483437538,0.07501296699047089,35.54729080200195,0.9386033415794373
ROIs1970_fall_s2_77_p470,0.01930578052997589,0.06446186453104019,31.523696899414062,0.8695032000541687
ROIs1868_summer_s2_7_p849,0.029658937826752663,0.22109755873680115,27.947139739990234,0.799123227596283
ROIs1970_fall_s2_135_p481,0.011528399772942066,0.07483001798391342,35.547035217285156,0.9229433536529541
ROIs1970_fall_s2_1_p901,0.019356710836291313,0.05888219177722931,31.477602005004883,0.8988003134727478
ROIs1868_summer_s2_114_p224,0.020091408863663673,0.04927261173725128,31.025365829467773,0.8941115140914917
ROIs1158_spring_s2_45_p313,0.010183417238295078,0.042416468262672424,35.82373809814453,0.9383028745651245
ROIs1970_fall_s2_114_p697,0.017868107184767723,0.10674582421779633,31.456520080566406,0.8427757620811462
ROIs1970_fall_s2_125_p294,0.013954064808785915,0.07311107218265533,33.830970764160156,0.9223077297210693
ROIs1868_summer_s2_55_p422,0.016490904614329338,0.05284948647022247,32.597450256347656,0.9210821390151978
ROIs2017_winter_s2_63_p339,0.0203403290361166,0.10366471111774445,29.653789520263672,0.8388758897781372
ROIs1158_spring_s2_6_p211,0.011752425692975521,0.05675454065203667,35.05051040649414,0.9411361813545227
ROIs1970_fall_s2_64_p62,0.01508933212608099,0.06619615852832794,33.03857421875,0.9169573187828064
ROIs1970_fall_s2_128_p487,0.019172685220837593,0.08079665154218674,29.5831356048584,0.8870581388473511
ROIs1868_summer_s2_115_p102,0.0261134784668684,0.08250366151332855,28.393327713012695,0.8844924569129944
ROIs1868_summer_s2_121_p85,0.017240744084119797,0.08782516419887543,31.049312591552734,0.8633497953414917
ROIs1868_summer_s2_4_p791,0.010225110687315464,0.05678106099367142,35.97429275512695,0.9409428238868713
ROIs1158_spring_s2_101_p104,0.02584954909980297,0.12335515767335892,27.96173095703125,0.7022884488105774
ROIs1970_fall_s2_14_p137,0.008690904825925827,0.06966234743595123,37.73583221435547,0.9439891576766968
ROIs1868_summer_s2_115_p509,0.03178809955716133,0.12516699731349945,26.872406005859375,0.6377597451210022
ROIs1970_fall_s2_11_p301,0.044075801968574524,0.30335551500320435,26.288543701171875,0.7712445259094238
ROIs1868_summer_s2_146_p533,0.01407203171402216,0.07999684661626816,31.886178970336914,0.8801099061965942
ROIs1158_spring_s2_1_p584,0.022214755415916443,0.08163387328386307,30.005428314208984,0.8533692359924316
ROIs1970_fall_s2_14_p598,0.012369632720947266,0.07864293456077576,34.474571228027344,0.9142820239067078
ROIs1970_fall_s2_83_p343,0.020297696813941002,0.043670251965522766,31.15346336364746,0.9218605756759644
ROIs1868_summer_s2_72_p78,0.02571192756295204,0.047839369624853134,28.345258712768555,0.9369927048683167
ROIs1970_fall_s2_37_p380,0.008407974615693092,0.05281645059585571,37.97687530517578,0.9598978757858276
ROIs1868_summer_s2_114_p97,0.02361493557691574,0.08869586884975433,29.064083099365234,0.8808112740516663
ROIs2017_winter_s2_84_p668,0.007561376318335533,0.07229402661323547,40.835533142089844,0.982610285282135
ROIs2017_winter_s2_64_p545,0.015406631864607334,0.0854218527674675,32.84861373901367,0.9369364380836487
ROIs1970_fall_s2_105_p213,0.011440172791481018,0.10001946985721588,33.594181060791016,0.9027426838874817
ROIs2017_winter_s2_81_p572,0.015337590128183365,0.07473652064800262,32.833805084228516,0.8959901332855225
ROIs1970_fall_s2_109_p124,0.019574280828237534,0.306451678276062,33.11436080932617,0.8126637935638428
ROIs1970_fall_s2_149_p805,0.01803797483444214,0.10227131843566895,30.77745246887207,0.884497880935669
ROIs1158_spring_s2_26_p736,0.42799973487854004,0.5090370178222656,6.266824722290039,0.2877136170864105
ROIs1868_summer_s2_90_p303,0.014194425195455551,0.06774456799030304,33.35908126831055,0.9105623960494995
ROIs1970_fall_s2_39_p184,0.015152442269027233,0.08574903011322021,32.3996696472168,0.9289333820343018
ROIs1868_summer_s2_40_p317,0.007464352995157242,0.04609542340040207,39.090065002441406,0.965994656085968
ROIs1158_spring_s2_58_p365,0.009357750415802002,0.04716592654585838,36.76201629638672,0.9603440761566162
ROIs1868_summer_s2_43_p532,0.002710652770474553,0.0648975521326065,48.64967727661133,0.9901245832443237
ROIs1868_summer_s2_101_p310,0.0053778658621013165,0.07043100148439407,42.74887466430664,0.9814494848251343
ROIs1158_spring_s2_145_p436,0.017406998202204704,0.05699582025408745,31.375642776489258,0.8998736143112183
ROIs1158_spring_s2_26_p625,0.08145105838775635,0.04144923761487007,19.10521125793457,0.5368446111679077
ROIs1158_spring_s2_110_p453,0.029800735414028168,0.09039192646741867,24.656076431274414,0.8339186906814575
ROIs1868_summer_s2_132_p55,0.014345446601510048,0.052571237087249756,32.46003341674805,0.9262681007385254
ROIs1970_fall_s2_131_p599,0.012303932569921017,0.06951448321342468,32.41200637817383,0.9241767525672913
ROIs1158_spring_s2_75_p686,0.045470889657735825,0.2540912926197052,24.871007919311523,0.8082728385925293
ROIs1158_spring_s2_15_p830,0.013061083853244781,0.06402653455734253,34.08255386352539,0.921501636505127
ROIs1970_fall_s2_93_p671,0.012587686069309711,0.06580618023872375,34.27629089355469,0.9393613338470459
