phase,epoch,step,elapsed_s,loss,mae_mirror,mse_mirror,mae,sam,psnr,ssim
train,69,1690036,58354.5,0.056766,,,,,,
train,69,1690136,58357.4,0.058700,,,,,,
train,69,1690236,58360.2,0.064568,,,,,,
train,69,1690336,58363.1,0.055979,,,,,,
train,69,1690436,58365.9,0.057089,,,,,,
train,69,1690536,58368.8,0.061040,,,,,,
train,69,1690636,58371.7,0.058660,,,,,,
train,69,1690736,58374.5,0.058865,,,,,,
train,69,1690836,58377.4,0.059316,,,,,,
train,69,1690936,58380.2,0.062151,,,,,,
train,69,1691036,58383.1,0.059593,,,,,,
train,69,1691136,58386.0,0.059985,,,,,,
train,69,1691236,58388.8,0.057253,,,,,,
train,69,1691336,58392.1,0.061291,,,,,,
train,69,1691436,58394.9,0.056879,,,,,,
train,69,1691536,58397.8,0.058246,,,,,,
train,69,1691636,58400.7,0.056957,,,,,,
train,69,1691736,58403.5,0.057928,,,,,,
train,69,1691836,58406.4,0.057079,,,,,,
train,69,1691936,58409.4,0.052622,,,,,,
train,69,1692036,58412.3,0.059166,,,,,,
train,69,1692136,58415.1,0.061371,,,,,,
train,69,1692236,58418.0,0.057696,,,,,,
train,69,1692336,58420.9,0.057224,,,,,,
train,69,1692436,58423.7,0.059729,,,,,,
train,69,1692536,58426.6,0.057031,,,,,,
train,69,1692636,58429.4,0.062475,,,,,,
train,69,1692736,58432.3,0.058642,,,,,,
train,69,1692836,58435.1,0.052633,,,,,,
train,69,1692936,58438.0,0.061148,,,,,,
train,69,1693036,58440.8,0.059563,,,,,,
train,69,1693136,58443.7,0.056410,,,,,,
train,69,1693236,58446.6,0.055359,,,,,,
train,69,1693336,58449.4,0.060341,,,,,,
train,69,1693436,58452.3,0.059852,,,,,,
train,69,1693536,58455.1,0.062923,,,,,,
train,69,1693636,58458.0,0.056172,,,,,,
train,69,1693736,58460.9,0.054889,,,,,,
train,69,1693836,58463.7,0.061398,,,,,,
train,69,1693936,58466.6,0.055693,,,,,,
train,69,1694036,58469.4,0.060090,,,,,,
train,69,1694136,58472.3,0.056321,,,,,,
train,69,1694236,58475.1,0.059221,,,,,,
train,69,1694336,58478.0,0.053516,,,,,,
train,69,1694436,58480.9,0.061967,,,,,,
train,69,1694536,58483.7,0.059090,,,,,,
train,69,1694636,58486.6,0.057841,,,,,,
train,69,1694736,58489.4,0.059109,,,,,,
train,69,1694836,58492.3,0.055174,,,,,,
train,69,1694936,58495.1,0.058843,,,,,,
train,69,1695036,58498.0,0.061497,,,,,,
train,69,1695136,58500.9,0.054144,,,,,,
train,69,1695236,58503.7,0.060130,,,,,,
train,69,1695336,58506.6,0.059456,,,,,,
train,69,1695436,58509.5,0.057625,,,,,,
train,69,1695536,58512.3,0.055761,,,,,,
train,69,1695636,58515.2,0.060422,,,,,,
train,69,1695736,58518.1,0.057867,,,,,,
train,69,1695836,58521.0,0.056814,,,,,,
train,69,1695936,58523.8,0.058428,,,,,,
train,69,1696036,58526.7,0.054070,,,,,,
train,69,1696136,58529.6,0.056715,,,,,,
train,69,1696236,58532.4,0.055937,,,,,,
train,69,1696336,58535.3,0.061831,,,,,,
train,69,1696436,58538.1,0.056948,,,,,,
train,69,1696536,58541.0,0.058951,,,,,,
train,69,1696636,58543.8,0.061506,,,,,,
train,69,1696736,58546.7,0.058780,,,,,,
train,69,1696836,58549.6,0.056945,,,,,,
train,69,1696936,58552.4,0.058222,,,,,,
train,69,1697036,58555.3,0.057446,,,,,,
train,69,1697136,58558.2,0.057392,,,,,,
train,69,1697236,58561.1,0.053852,,,,,,
train,69,1697336,58564.0,0.060307,,,,,,
train,69,1697436,58566.8,0.056991,,,,,,
train,69,1697536,58569.7,0.058793,,,,,,
train,69,1697636,58572.6,0.057458,,,,,,
train,69,1697736,58575.4,0.056323,,,,,,
train,69,1697836,58578.3,nan,,,,,,
train,69,1697936,58581.1,0.057732,,,,,,
train,69,1698036,58584.0,0.056702,,,,,,
train,69,1698136,58586.9,0.065573,,,,,,
train,69,1698236,58589.7,0.059473,,,,,,
train,69,1698336,58592.6,0.058189,,,,,,
train,69,1698436,58595.4,0.057632,,,,,,
train,69,1698536,58598.3,0.055758,,,,,,
train,69,1698636,58601.2,0.059325,,,,,,
train,69,1698736,58604.0,0.059982,,,,,,
train,69,1698836,58606.9,0.059010,,,,,,
train,69,1698936,58609.7,0.055419,,,,,,
train,69,1699036,58612.6,0.059078,,,,,,
train,69,1699136,58615.4,0.058189,,,,,,
train,69,1699236,58618.3,0.059453,,,,,,
train,69,1699336,58621.2,0.061359,,,,,,
train,69,1699436,58624.1,0.059261,,,,,,
train,69,1699536,58626.9,0.060109,,,,,,
train,69,1699636,58629.8,0.055692,,,,,,
train,69,1699736,58632.7,0.059932,,,,,,
train,69,1699836,58635.6,0.055341,,,,,,
train,69,1699936,58638.4,0.056657,,,,,,
train,69,1700036,58641.3,0.058018,,,,,,
train,69,1700136,58644.2,0.060226,,,,,,
train,69,1700236,58647.0,0.056035,,,,,,
train,69,1700336,58649.9,0.057216,,,,,,
train,69,1700436,58652.7,0.058002,,,,,,
train,69,1700536,58655.6,0.059653,,,,,,
train,69,1700636,58658.5,0.056965,,,,,,
train,69,1700736,58661.3,0.055820,,,,,,
train,69,1700836,58664.2,0.060431,,,,,,
train,69,1700936,58667.0,0.058820,,,,,,
train,69,1701036,58669.9,0.057682,,,,,,
train,69,1701136,58672.7,0.058024,,,,,,
train,69,1701236,58675.7,0.055247,,,,,,
train,69,1701336,58678.5,0.055763,,,,,,
train,69,1701436,58681.4,0.058950,,,,,,
train,69,1701536,58684.3,0.059508,,,,,,
train,69,1701636,58687.1,0.060940,,,,,,
train,69,1701736,58690.0,0.057934,,,,,,
train,69,1701836,58692.8,0.059659,,,,,,
train,69,1701936,58695.7,0.055281,,,,,,
train,69,1702036,58698.5,0.059346,,,,,,
train,69,1702136,58701.4,0.056478,,,,,,
train,69,1702236,58704.2,0.057805,,,,,,
train,69,1702336,58707.1,0.060310,,,,,,
train,69,1702436,58710.0,0.057482,,,,,,
train,69,1702536,58712.8,0.060161,,,,,,
train,69,1702636,58715.7,0.056120,,,,,,
train,69,1702736,58718.5,0.059495,,,,,,
train,69,1702836,58721.4,0.057937,,,,,,
train,69,1702936,58724.2,0.058991,,,,,,
train,69,1703036,58727.1,0.055465,,,,,,
train,69,1703136,58729.9,0.056589,,,,,,
train,69,1703236,58732.8,0.057526,,,,,,
train,69,1703336,58735.7,0.057983,,,,,,
train,69,1703436,58738.5,0.053762,,,,,,
train,69,1703536,58741.4,0.058298,,,,,,
train,69,1703636,58744.2,0.062565,,,,,,
train,69,1703736,58747.2,0.058760,,,,,,
train,69,1703836,58750.1,0.057853,,,,,,
train,69,1703936,58753.0,0.060164,,,,,,
train,69,1704036,58755.8,0.057958,,,,,,
train,69,1704136,58758.7,0.053343,,,,,,
train,69,1704236,58761.5,0.059111,,,,,,
train,69,1704336,58764.4,0.057033,,,,,,
train,69,1704436,58767.3,0.056672,,,,,,
train,69,1704536,58770.1,0.057139,,,,,,
train,69,1704636,58773.0,0.062187,,,,,,
train,69,1704736,58775.8,0.056777,,,,,,
train,69,1704836,58778.7,0.056490,,,,,,
train,69,1704936,58781.6,0.062718,,,,,,
train,69,1705036,58784.4,0.059766,,,,,,
train,69,1705136,58787.3,0.061589,,,,,,
train,69,1705236,58790.1,0.055082,,,,,,
train,69,1705336,58793.0,0.058037,,,,,,
train,69,1705436,58795.9,0.059728,,,,,,
train,69,1705536,58798.7,0.061635,,,,,,
train,69,1705636,58801.6,0.061711,,,,,,
train,69,1705736,58804.4,0.057993,,,,,,
train,69,1705836,58807.3,0.057507,,,,,,
train,69,1705936,58810.2,0.056849,,,,,,
train,69,1706036,58813.0,0.055682,,,,,,
train,69,1706136,58815.9,0.060063,,,,,,
train,69,1706236,58818.7,0.061036,,,,,,
train,69,1706336,58821.6,0.056056,,,,,,
train,69,1706436,58824.5,0.059999,,,,,,
train,69,1706536,58827.3,0.063163,,,,,,
train,69,1706636,58830.2,0.055613,,,,,,
train,69,1706736,58833.1,0.058821,,,,,,
train,69,1706836,58835.9,0.057317,,,,,,
train,69,1706936,58838.8,0.058830,,,,,,
train,69,1707036,58841.6,0.057853,,,,,,
train,69,1707136,58844.5,0.057610,,,,,,
train,69,1707236,58847.3,0.058039,,,,,,
train,69,1707336,58850.2,0.057758,,,,,,
train,69,1707436,58853.1,0.056635,,,,,,
train,69,1707536,58855.9,0.060988,,,,,,
train,69,1707636,58858.8,0.059256,,,,,,
train,69,1707736,58861.6,0.058343,,,,,,
train,69,1707836,58864.5,0.063532,,,,,,
train,69,1707936,58867.4,0.059577,,,,,,
train,69,1708036,58870.2,0.058478,,,,,,
train,69,1708136,58873.1,0.059555,,,,,,
train,69,1708236,58875.9,0.057498,,,,,,
train,69,1708336,58878.8,0.058234,,,,,,
train,69,1708436,58881.6,0.057981,,,,,,
train,69,1708536,58884.5,0.059446,,,,,,
train,69,1708636,58887.4,0.057675,,,,,,
train,69,1708736,58890.2,0.056435,,,,,,
train,69,1708836,58893.1,0.059955,,,,,,
train,69,1708936,58895.9,0.060071,,,,,,
train,69,1709036,58898.8,0.057595,,,,,,
train,69,1709136,58901.7,0.057866,,,,,,
train,69,1709236,58904.5,0.058302,,,,,,
train,69,1709336,58907.4,0.059730,,,,,,
train,69,1709436,58910.2,0.055165,,,,,,
train,69,1709536,58913.1,0.059798,,,,,,
train,69,1709636,58915.9,0.062198,,,,,,
train,69,1709736,58918.8,0.057784,,,,,,
train,69,1709836,58921.7,0.053189,,,,,,
train,69,1709936,58924.5,0.062860,,,,,,
train,69,1710036,58927.4,0.059634,,,,,,
train,69,1710136,58930.2,0.061002,,,,,,
train,69,1710236,58933.1,0.052621,,,,,,
train,69,1710336,58935.9,0.057007,,,,,,
train,69,1710436,58938.8,0.057586,,,,,,
train,69,1710536,58941.7,0.057283,,,,,,
train,69,1710636,58944.5,0.058610,,,,,,
train,69,1710736,58947.4,0.055062,,,,,,
train,69,1710836,58950.2,0.064116,,,,,,
train,69,1710936,58953.1,0.058852,,,,,,
train,69,1711036,58956.0,0.058297,,,,,,
val,69,,59100.7,0.059058,0.003923,0.000033,0.010635,0.048701,35.7285,0.954259
train,70,1711180,59104.7,0.059807,,,,,,
train,70,1711280,59107.6,0.056847,,,,,,
train,70,1711380,59110.4,0.058617,,,,,,
train,70,1711480,59113.3,0.058063,,,,,,
train,70,1711580,59116.1,0.057987,,,,,,
train,70,1711680,59119.0,0.058887,,,,,,
train,70,1711780,59121.8,0.059014,,,,,,
train,70,1711880,59124.7,0.061147,,,,,,
train,70,1711980,59127.6,0.059905,,,,,,
train,70,1712080,59130.4,0.060007,,,,,,
train,70,1712180,59133.3,0.056232,,,,,,
train,70,1712280,59136.1,0.059621,,,,,,
train,70,1712380,59139.0,0.059371,,,,,,
train,70,1712480,59141.8,0.058361,,,,,,
train,70,1712580,59144.7,0.056356,,,,,,
train,70,1712680,59147.5,0.054772,,,,,,
train,70,1712780,59150.4,0.056234,,,,,,
train,70,1712880,59153.2,0.061092,,,,,,
train,70,1712980,59156.0,0.061061,,,,,,
train,70,1713080,59158.9,0.052735,,,,,,
train,70,1713180,59161.7,0.057619,,,,,,
train,70,1713280,59164.6,0.057729,,,,,,
train,70,1713380,59167.4,0.050927,,,,,,
train,70,1713480,59170.3,0.058806,,,,,,
train,70,1713580,59173.1,0.056297,,,,,,
train,70,1713680,59176.0,0.060320,,,,,,
train,70,1713780,59179.2,0.056759,,,,,,
train,70,1713880,59182.2,0.058072,,,,,,
train,70,1713980,59185.1,0.057352,,,,,,
train,70,1714080,59187.9,0.059930,,,,,,
train,70,1714180,59190.8,0.054208,,,,,,
train,70,1714280,59193.6,0.060178,,,,,,
train,70,1714380,59196.5,0.058749,,,,,,
train,70,1714480,59199.3,0.063346,,,,,,
train,70,1714580,59202.2,0.061719,,,,,,
train,70,1714680,59205.0,0.055282,,,,,,
train,70,1714780,59207.9,0.061428,,,,,,
train,70,1714880,59210.7,0.059101,,,,,,
train,70,1714980,59213.6,0.056298,,,,,,
train,70,1715080,59216.5,0.058304,,,,,,
train,70,1715180,59219.3,0.056819,,,,,,
train,70,1715280,59222.2,0.057908,,,,,,
train,70,1715380,59225.0,0.059972,,,,,,
train,70,1715480,59227.9,0.061048,,,,,,
train,70,1715580,59230.7,0.055845,,,,,,
train,70,1715680,59233.6,0.056606,,,,,,
train,70,1715780,59236.4,0.055984,,,,,,
train,70,1715880,59239.3,0.058843,,,,,,
train,70,1715980,59242.1,0.055089,,,,,,
train,70,1716080,59245.0,0.055770,,,,,,
train,70,1716180,59247.8,0.058748,,,,,,
train,70,1716280,59250.7,0.056915,,,,,,
train,70,1716380,59253.6,0.056372,,,,,,
train,70,1716480,59256.4,0.061655,,,,,,
train,70,1716580,59259.3,0.059291,,,,,,
train,70,1716680,59262.1,0.060975,,,,,,
train,70,1716780,59265.0,0.057409,,,,,,
train,70,1716880,59267.8,0.056164,,,,,,
train,70,1716980,59270.7,0.057004,,,,,,
train,70,1717080,59273.5,0.058691,,,,,,
train,70,1717180,59276.4,0.061101,,,,,,
train,70,1717280,59279.2,0.056615,,,,,,
train,70,1717380,59282.1,0.056728,,,,,,
train,70,1717480,59284.9,0.055464,,,,,,
train,70,1717580,59287.8,0.059365,,,,,,
train,70,1717680,59290.6,0.056771,,,,,,
train,70,1717780,59293.5,0.058627,,,,,,
train,70,1717880,59296.3,0.055192,,,,,,
train,70,1717980,59299.2,0.056203,,,,,,
train,70,1718080,59302.0,0.057832,,,,,,
train,70,1718180,59304.9,0.062435,,,,,,
train,70,1718280,59307.7,0.060988,,,,,,
train,70,1718380,59310.6,0.058811,,,,,,
train,70,1718480,59313.4,0.063249,,,,,,
train,70,1718580,59316.3,0.055857,,,,,,
train,70,1718680,59319.1,0.055156,,,,,,
train,70,1718780,59322.0,0.056066,,,,,,
train,70,1718880,59324.8,0.057265,,,,,,
train,70,1718980,59327.7,0.057871,,,,,,
train,70,1719080,59330.5,0.059556,,,,,,
train,70,1719180,59333.4,0.056588,,,,,,
train,70,1719280,59336.2,0.057556,,,,,,
train,70,1719380,59339.1,0.056730,,,,,,
train,70,1719480,59341.9,0.062786,,,,,,
train,70,1719580,59344.8,0.059488,,,,,,
train,70,1719680,59347.6,0.060079,,,,,,
train,70,1719780,59350.5,0.058957,,,,,,
train,70,1719880,59353.3,0.058217,,,,,,
train,70,1719980,59356.2,0.059273,,,,,,
train,70,1720080,59359.0,0.056840,,,,,,
train,70,1720180,59361.9,0.055612,,,,,,
train,70,1720280,59364.7,0.058466,,,,,,
train,70,1720380,59367.6,0.059249,,,,,,
train,70,1720480,59370.4,0.060011,,,,,,
train,70,1720580,59373.3,0.057623,,,,,,
train,70,1720680,59376.1,0.057799,,,,,,
train,70,1720780,59379.0,0.058130,,,,,,
train,70,1720880,59381.8,0.054328,,,,,,
train,70,1720980,59384.6,0.059283,,,,,,
train,70,1721080,59387.5,0.058036,,,,,,
train,70,1721180,59390.3,0.055881,,,,,,
train,70,1721280,59393.2,0.057730,,,,,,
train,70,1721380,59396.1,0.055003,,,,,,
train,70,1721480,59398.9,0.056312,,,,,,
train,70,1721580,59401.8,nan,,,,,,
train,70,1721680,59404.6,0.055519,,,,,,
train,70,1721780,59407.5,0.058756,,,,,,
train,70,1721880,59410.3,0.056602,,,,,,
train,70,1721980,59413.2,0.056908,,,,,,
train,70,1722080,59416.0,0.059049,,,,,,
train,70,1722180,59418.9,0.061302,,,,,,
train,70,1722280,59421.7,0.056052,,,,,,
train,70,1722380,59424.7,0.056559,,,,,,
train,70,1722480,59427.5,0.060395,,,,,,
train,70,1722580,59430.4,0.060744,,,,,,
train,70,1722680,59433.2,0.057977,,,,,,
train,70,1722780,59436.1,0.058164,,,,,,
train,70,1722880,59438.9,0.057808,,,,,,
train,70,1722980,59441.8,0.062732,,,,,,
train,70,1723080,59444.6,0.057070,,,,,,
train,70,1723180,59447.5,0.059685,,,,,,
train,70,1723280,59450.4,0.057882,,,,,,
train,70,1723380,59453.2,0.058928,,,,,,
train,70,1723480,59456.1,0.057043,,,,,,
train,70,1723580,59458.9,0.058990,,,,,,
train,70,1723680,59461.8,0.056283,,,,,,
train,70,1723780,59464.6,0.058902,,,,,,
train,70,1723880,59467.5,0.062285,,,,,,
train,70,1723980,59470.3,0.054961,,,,,,
train,70,1724080,59473.2,0.059570,,,,,,
train,70,1724180,59476.0,0.057571,,,,,,
train,70,1724280,59478.9,0.057847,,,,,,
train,70,1724380,59481.7,0.059058,,,,,,
train,70,1724480,59484.6,0.060037,,,,,,
train,70,1724580,59487.4,0.059939,,,,,,
train,70,1724680,59490.3,0.056754,,,,,,
train,70,1724780,59493.2,0.056885,,,,,,
train,70,1724880,59496.0,0.058504,,,,,,
train,70,1724980,59498.9,0.058500,,,,,,
train,70,1725080,59501.7,0.059644,,,,,,
train,70,1725180,59504.6,0.059640,,,,,,
train,70,1725280,59507.4,0.061340,,,,,,
train,70,1725380,59510.3,0.060521,,,,,,
train,70,1725480,59513.1,0.056401,,,,,,
train,70,1725580,59516.0,0.056844,,,,,,
train,70,1725680,59518.8,0.055436,,,,,,
train,70,1725780,59521.7,0.062126,,,,,,
train,70,1725880,59524.5,0.059515,,,,,,
train,70,1725980,59527.4,0.055291,,,,,,
train,70,1726080,59530.2,0.055703,,,,,,
train,70,1726180,59533.1,0.053793,,,,,,
train,70,1726280,59535.9,0.055197,,,,,,
train,70,1726380,59538.7,0.054126,,,,,,
train,70,1726480,59541.6,0.062393,,,,,,
train,70,1726580,59544.4,0.057241,,,,,,
train,70,1726680,59547.3,0.056211,,,,,,
train,70,1726780,59550.1,0.054909,,,,,,
train,70,1726880,59553.0,0.056395,,,,,,
train,70,1726980,59555.8,0.057341,,,,,,
train,70,1727080,59558.7,0.058795,,,,,,
train,70,1727180,59561.5,0.060515,,,,,,
train,70,1727280,59564.4,0.059054,,,,,,
train,70,1727380,59567.3,0.055748,,,,,,
train,70,1727480,59570.1,0.063433,,,,,,
train,70,1727580,59573.0,0.055677,,,,,,
train,70,1727680,59575.8,0.057469,,,,,,
train,70,1727780,59578.6,0.064189,,,,,,
train,70,1727880,59581.5,0.060083,,,,,,
train,70,1727980,59584.3,0.058075,,,,,,
train,70,1728080,59587.2,0.059852,,,,,,
train,70,1728180,59590.0,0.059612,,,,,,
train,70,1728280,59592.9,0.056671,,,,,,
train,70,1728380,59595.7,0.058480,,,,,,
train,70,1728480,59598.6,0.061203,,,,,,
train,70,1728580,59601.4,0.060808,,,,,,
train,70,1728680,59604.3,0.057008,,,,,,
train,70,1728780,59607.1,0.057678,,,,,,
train,70,1728880,59610.0,0.056282,,,,,,
train,70,1728980,59612.8,0.057044,,,,,,
train,70,1729080,59615.7,0.055321,,,,,,
train,70,1729180,59618.5,0.057366,,,,,,
train,70,1729280,59621.4,0.057083,,,,,,
train,70,1729380,59624.2,0.057784,,,,,,
train,70,1729480,59627.1,0.060419,,,,,,
train,70,1729580,59629.9,0.057350,,,,,,
train,70,1729680,59632.8,0.060048,,,,,,
train,70,1729780,59635.6,0.057804,,,,,,
train,70,1729880,59638.5,0.056950,,,,,,
train,70,1729980,59641.3,0.057960,,,,,,
train,70,1730080,59644.2,0.059963,,,,,,
train,70,1730180,59647.0,0.060398,,,,,,
train,70,1730280,59649.9,0.060550,,,,,,
train,70,1730380,59652.7,0.052360,,,,,,
train,70,1730480,59655.6,0.059907,,,,,,
train,70,1730580,59658.4,0.054471,,,,,,
train,70,1730680,59661.3,0.058397,,,,,,
train,70,1730780,59664.1,0.061340,,,,,,
train,70,1730880,59667.0,0.065024,,,,,,
train,70,1730980,59669.8,0.055737,,,,,,
train,70,1731080,59672.7,0.059034,,,,,,
train,70,1731180,59675.5,0.057012,,,,,,
train,70,1731280,59678.4,0.061313,,,,,,
train,70,1731380,59681.2,0.057760,,,,,,
train,70,1731480,59684.1,0.055725,,,,,,
train,70,1731580,59686.9,0.059224,,,,,,
train,70,1731680,59690.6,0.057549,,,,,,
train,70,1731780,59693.7,0.058416,,,,,,
train,70,1731880,59696.5,0.053907,,,,,,
train,70,1731980,59699.4,0.057043,,,,,,
train,70,1732080,59702.2,0.058289,,,,,,
train,70,1732180,59705.1,0.058195,,,,,,
train,70,1732280,59707.9,0.057990,,,,,,
train,70,1732380,59710.8,0.064898,,,,,,
train,70,1732480,59713.6,0.055676,,,,,,
train,70,1732580,59716.5,0.061007,,,,,,
train,70,1732680,59719.4,0.060851,,,,,,
train,70,1732780,59722.2,0.059928,,,,,,
train,70,1732880,59725.1,0.061732,,,,,,
train,70,1732980,59727.9,0.058614,,,,,,
train,70,1733080,59730.8,0.054555,,,,,,
train,70,1733180,59733.6,0.059846,,,,,,
train,70,1733280,59736.7,0.059186,,,,,,
train,70,1733380,59739.6,0.058891,,,,,,
train,70,1733480,59742.4,0.059749,,,,,,
train,70,1733580,59745.2,0.060928,,,,,,
train,70,1733680,59748.1,0.059283,,,,,,
train,70,1733780,59750.9,0.062579,,,,,,
train,70,1733880,59753.8,0.059017,,,,,,
train,70,1733980,59756.6,0.057604,,,,,,
train,70,1734080,59759.5,0.058993,,,,,,
train,70,1734180,59762.3,0.059187,,,,,,
train,70,1734280,59765.2,0.061391,,,,,,
train,70,1734380,59768.0,0.058243,,,,,,
train,70,1734480,59770.9,0.054067,,,,,,
train,70,1734580,59773.7,0.057978,,,,,,
train,70,1734680,59776.6,0.055187,,,,,,
train,70,1734780,59779.4,0.055751,,,,,,
train,70,1734880,59782.3,0.054170,,,,,,
train,70,1734980,59785.1,0.058332,,,,,,
train,70,1735080,59788.0,0.057455,,,,,,
train,70,1735180,59790.8,0.057167,,,,,,
train,70,1735280,59793.7,0.056902,,,,,,
train,70,1735380,59796.5,0.059643,,,,,,
train,70,1735480,59799.3,0.060744,,,,,,
val,70,,59944.2,0.059008,0.003920,0.000033,0.010624,0.048686,35.7327,0.954240
train,71,1735624,59948.2,0.060961,,,,,,
train,71,1735724,59951.1,0.060053,,,,,,
train,71,1735824,59954.0,0.054602,,,,,,
train,71,1735924,59956.8,0.059093,,,,,,
train,71,1736024,59959.7,0.056307,,,,,,
train,71,1736124,59962.5,0.056077,,,,,,
train,71,1736224,59965.4,0.058873,,,,,,
train,71,1736324,59968.2,0.058736,,,,,,
train,71,1736424,59971.1,0.058784,,,,,,
train,71,1736524,59973.9,0.058885,,,,,,
train,71,1736624,59976.8,0.054591,,,,,,
train,71,1736724,59979.6,0.057203,,,,,,
train,71,1736824,59982.5,0.057331,,,,,,
train,71,1736924,59985.4,0.053390,,,,,,
train,71,1737024,59988.2,0.058193,,,,,,
train,71,1737124,59991.1,0.061223,,,,,,
train,71,1737224,59993.9,0.058749,,,,,,
train,71,1737324,59996.8,0.061127,,,,,,
train,71,1737424,59999.6,0.059247,,,,,,
train,71,1737524,60002.5,0.059488,,,,,,
train,71,1737624,60005.3,0.058045,,,,,,
train,71,1737724,60008.2,0.059284,,,,,,
train,71,1737824,60011.0,0.059008,,,,,,
train,71,1737924,60013.9,0.057475,,,,,,
train,71,1738024,60016.8,0.056479,,,,,,
train,71,1738124,60019.7,0.057092,,,,,,
train,71,1738224,60022.5,0.057924,,,,,,
train,71,1738324,60025.4,0.055597,,,,,,
train,71,1738424,60028.2,0.062430,,,,,,
train,71,1738524,60031.1,0.057822,,,,,,
train,71,1738624,60033.9,0.055891,,,,,,
train,71,1738724,60036.8,0.056251,,,,,,
train,71,1738824,60039.7,0.057529,,,,,,
train,71,1738924,60042.5,0.058401,,,,,,
train,71,1739024,60045.4,0.059517,,,,,,
train,71,1739124,60048.2,0.055168,,,,,,
train,71,1739224,60051.1,0.059956,,,,,,
train,71,1739324,60053.9,0.055489,,,,,,
train,71,1739424,60056.8,0.060663,,,,,,
train,71,1739524,60059.8,0.061403,,,,,,
train,71,1739624,60062.7,0.057409,,,,,,
train,71,1739724,60065.5,0.054334,,,,,,
train,71,1739824,60068.4,0.061985,,,,,,
train,71,1739924,60071.2,0.056906,,,,,,
train,71,1740024,60074.1,0.058271,,,,,,
train,71,1740124,60077.1,0.055718,,,,,,
train,71,1740224,60080.5,0.058435,,,,,,
train,71,1740324,60083.4,0.054384,,,,,,
train,71,1740424,60086.2,0.055930,,,,,,
train,71,1740524,60089.1,0.054635,,,,,,
train,71,1740624,60091.9,0.057785,,,,,,
train,71,1740724,60094.9,0.052749,,,,,,
train,71,1740824,60097.8,0.054806,,,,,,
train,71,1740924,60100.6,0.056113,,,,,,
train,71,1741024,60103.5,0.055536,,,,,,
train,71,1741124,60106.4,0.057033,,,,,,
train,71,1741224,60109.2,0.058643,,,,,,
train,71,1741324,60112.1,0.061340,,,,,,
train,71,1741424,60114.9,0.054700,,,,,,
train,71,1741524,60117.8,0.058156,,,,,,
train,71,1741624,60120.6,0.056606,,,,,,
train,71,1741724,60123.5,0.061066,,,,,,
train,71,1741824,60126.3,0.059859,,,,,,
train,71,1741924,60129.2,0.060712,,,,,,
train,71,1742024,60132.0,0.058581,,,,,,
train,71,1742124,60134.9,0.060300,,,,,,
train,71,1742224,60137.8,0.059662,,,,,,
train,71,1742324,60140.6,0.056656,,,,,,
train,71,1742424,60143.5,0.056748,,,,,,
train,71,1742524,60146.3,0.055950,,,,,,
train,71,1742624,60149.2,0.056307,,,,,,
train,71,1742724,60152.0,0.061626,,,,,,
train,71,1742824,60154.9,0.055934,,,,,,
train,71,1742924,60157.7,0.060334,,,,,,
train,71,1743024,60160.6,0.059739,,,,,,
train,71,1743124,60163.4,0.060315,,,,,,
train,71,1743224,60166.3,0.057914,,,,,,
train,71,1743324,60169.2,0.058918,,,,,,
train,71,1743424,60172.0,0.063864,,,,,,
train,71,1743524,60174.9,0.060858,,,,,,
train,71,1743624,60177.7,0.062242,,,,,,
train,71,1743724,60180.6,0.059292,,,,,,
train,71,1743824,60183.4,nan,,,,,,
train,71,1743924,60186.3,0.055570,,,,,,
train,71,1744024,60189.1,0.055689,,,,,,
train,71,1744124,60192.0,0.056185,,,,,,
train,71,1744224,60194.8,0.062749,,,,,,
train,71,1744324,60197.7,0.054162,,,,,,
train,71,1744424,60200.5,0.054184,,,,,,
train,71,1744524,60203.4,0.055384,,,,,,
train,71,1744624,60206.3,0.060134,,,,,,
train,71,1744724,60209.1,0.058453,,,,,,
train,71,1744824,60212.0,0.058049,,,,,,
train,71,1744924,60214.8,0.054765,,,,,,
train,71,1745024,60217.7,0.058202,,,,,,
train,71,1745124,60220.5,0.062550,,,,,,
train,71,1745224,60223.4,0.058462,,,,,,
train,71,1745324,60226.2,0.057913,,,,,,
train,71,1745424,60229.1,0.054410,,,,,,
train,71,1745524,60231.9,0.058957,,,,,,
train,71,1745624,60234.8,0.060034,,,,,,
train,71,1745724,60237.6,0.057432,,,,,,
train,71,1745824,60240.5,0.059071,,,,,,
train,71,1745924,60243.3,0.059707,,,,,,
train,71,1746024,60246.2,0.058368,,,,,,
train,71,1746124,60249.0,0.059417,,,,,,
train,71,1746224,60251.9,0.060727,,,,,,
train,71,1746324,60254.7,0.059866,,,,,,
train,71,1746424,60257.6,0.060912,,,,,,
train,71,1746524,60260.5,0.057800,,,,,,
train,71,1746624,60263.3,0.058816,,,,,,
train,71,1746724,60266.2,0.058425,,,,,,
train,71,1746824,60269.0,0.057177,,,,,,
train,71,1746924,60271.9,0.055897,,,,,,
train,71,1747024,60274.7,0.057880,,,,,,
train,71,1747124,60277.6,0.056042,,,,,,
train,71,1747224,60280.4,0.056564,,,,,,
train,71,1747324,60283.3,0.058616,,,,,,
train,71,1747424,60286.2,0.060138,,,,,,
train,71,1747524,60289.0,0.056410,,,,,,
train,71,1747624,60291.9,0.057624,,,,,,
train,71,1747724,60294.7,0.058009,,,,,,
